images,labels
data/cattle/cattle_s_000048.png,19
data/wolf/wolf_s_001733.png,97
data/willow_tree/salix_alba_s_000070.png,96
data/caterpillar/tussock_caterpillar_s_000535.png,18
data/tractor/dozer_s_000749.png,89
data/plain/field_s_000964.png,60
data/motorcycle/motorcycle_s_000866.png,48
data/ray/butterfly_ray_s_000437.png,67
data/kangaroo/wallaby_s_000741.png,38
data/clock/alarm_clock_s_000457.png,22
data/orange/citrus_aurantium_s_000436.png,53
data/shrew/neomys_anomalus_s_000045.png,74
data/trout/rainbow_trout_s_000312.png,91
data/sweet_pepper/sweet_pepper_s_000662.png,83
data/pear/pear_s_000443.png,57
data/crab/dungeness_crab_s_000013.png,26
data/trout/rainbow_trout_s_001977.png,91
data/tiger/tiger_s_001755.png,88
data/clock/alarm_clock_s_000162.png,22
data/shark/shark_s_002180.png,73
data/bicycle/cycle_s_002015.png,8
data/keyboard/computer_keyboard_s_001945.png,39
data/lion/panthera_leo_s_000078.png,43
data/cup/goblet_s_000330.png,28
data/house/boardinghouse_s_000117.png,37
data/otter/lutra_canadensis_s_000652.png,55
data/whale/whale_s_001571.png,95
data/maple_tree/maple_s_000604.png,47
data/possum/opossum_s_000296.png,64
data/oak_tree/quercus_rubra_s_000754.png,52
data/keyboard/computer_keyboard_s_000617.png,39
data/aquarium_fish/cichlid_s_002218.png,1
data/house/house_s_000304.png,37
data/bed/bed_s_001347.png,5
data/lawn_mower/mower_s_001132.png,41
data/lion/panthera_leo_s_001866.png,43
data/poppy/poppy_s_000220.png,62
data/woman/black_woman_s_000560.png,98
data/streetcar/tram_s_000413.png,81
data/beaver/castor_fiber_s_000167.png,4
data/butterfly/mourning_cloak_s_001155.png,14
data/train/boat_train_s_000255.png,90
data/hamster/hamster_s_000599.png,36
data/cattle/bos_taurus_s_000001.png,19
data/bowl/bowl_s_000702.png,10
data/crab/crab_s_001602.png,26
data/tulip/tulipa_clusiana_s_000046.png,92
data/worm/trichinella_spiralis_s_000231.png,99
data/bed/bed_s_002240.png,5
data/mountain/mount_s_001685.png,49
data/plate/plate_s_000461.png,61
data/lamp/lamp_s_000636.png,40
data/oak_tree/northern_pin_oak_s_000060.png,52
data/wardrobe/armoire_s_000075.png,94
data/butterfly/butterfly_s_000754.png,14
data/camel/camel_s_001293.png,15
data/plate/saucer_s_000336.png,61
data/bus/minibus_s_001245.png,13
data/dolphin/atlantic_bottlenose_dolphin_s_000003.png,30
data/whale/baleen_whale_s_000979.png,95
data/lobster/lobster_s_000071.png,45
data/caterpillar/caterpillar_s_001272.png,18
data/leopard/leopard_s_000928.png,42
data/cup/beaker_s_001660.png,28
data/whale/whale_s_000002.png,95
data/house/house_s_001276.png,37
data/palm_tree/palm_tree_s_000742.png,56
data/cattle/bos_taurus_s_000004.png,19
data/ray/stingray_s_000684.png,67
data/maple_tree/sugar_maple_s_000587.png,47
data/possum/opossum_s_001637.png,64
data/cattle/bos_taurus_s_000377.png,19
data/rocket/guided_missile_s_000352.png,69
data/clock/clock_s_002259.png,22
data/camel/camel_s_002068.png,15
data/lobster/lobster_s_000740.png,45
data/camel/camel_s_000288.png,15
data/seal/fur_seal_s_000022.png,72
data/elephant/elephant_s_002146.png,31
data/pear/pear_s_001649.png,57
data/palm_tree/feather_palm_s_000551.png,56
data/cattle/bos_taurus_s_000574.png,19
data/castle/buckingham_palace_s_002212.png,17
data/hamster/hamster_s_000298.png,36
data/train/train_s_000031.png,90
data/seal/break_seal_s_000104.png,72
data/wardrobe/wardrobe_s_000931.png,94
data/maple_tree/acer_saccharinum_s_000371.png,47
data/pickup_truck/pickup_truck_s_002770.png,58
data/can/coffee_can_s_000567.png,16
data/table/table_s_002408.png,84
data/tractor/tractor_s_001136.png,89
data/man/cain_s_000852.png,46
data/chair/wing_chair_s_000022.png,20
data/dolphin/atlantic_bottlenose_dolphin_s_000004.png,30
data/table/breakfast_table_s_000981.png,84
data/woman/white_woman_s_000831.png,98
data/shrew/common_shrew_s_000063.png,74
data/sea/adriatic_sea_s_001278.png,71
data/clock/clock_s_001603.png,22
data/bee/german_bee_s_000147.png,6
data/crocodile/african_crocodile_s_000188.png,27
data/kangaroo/macropus_giganteus_s_000351.png,38
data/poppy/poppy_s_001354.png,62
data/worm/nematode_worm_s_000048.png,99
data/willow_tree/salix_purpurea_s_000484.png,96
data/beaver/castor_fiber_s_000942.png,4
data/cup/cup_s_002129.png,28
data/streetcar/streetcar_s_001843.png,81
data/bridge/lift_bridge_s_000300.png,12
data/streetcar/streetcar_s_001669.png,81
data/chair/armchair_s_000632.png,20
data/forest/wood_s_000661.png,33
data/bowl/bowl_s_002138.png,10
data/television/surveillance_system_s_000014.png,87
data/streetcar/tram_s_000378.png,81
data/bee/bee_s_001258.png,6
data/chair/chaise_s_000955.png,20
data/bus/bus_s_000072.png,13
data/plain/nullarbor_plain_s_000406.png,60
data/caterpillar/caterpillar_s_001133.png,18
data/pine_tree/pinyon_s_000774.png,59
data/seal/fur_seal_s_000052.png,72
data/trout/trout_s_002754.png,91
data/bear/bear_cub_s_000826.png,3
data/skunk/striped_skunk_s_001131.png,75
data/raccoon/racoon_s_000578.png,66
data/tulip/tulip_s_000149.png,92
data/bus/school_bus_s_000309.png,13
data/cockroach/cockroach_s_000421.png,24
data/shrew/shrew_s_001663.png,74
data/road/route_s_002019.png,68
data/plain/field_s_002487.png,60
data/man/abel_s_000258.png,46
data/rose/rose_s_002164.png,70
data/bus/minibus_s_000029.png,13
data/keyboard/keyboard_s_001914.png,39
data/rose/rose_s_000192.png,70
data/shark/shark_s_001716.png,73
data/fox/fox_s_002650.png,34
data/lobster/lobster_s_001058.png,45
data/oak_tree/quercus_agrifolia_s_000165.png,52
data/skyscraper/skyscraper_s_001873.png,76
data/snake/hognose_snake_s_000078.png,78
data/crocodile/crocodile_s_002906.png,27
data/telephone/telephone_set_s_001298.png,86
data/mushroom/mushroom_s_001290.png,51
data/streetcar/tram_s_000289.png,81
data/cattle/cattle_s_000752.png,19
data/sweet_pepper/bell_pepper_s_000626.png,83
data/trout/rainbow_trout_s_001886.png,91
data/sea/adriatic_sea_s_001372.png,71
data/tiger/panthera_tigris_s_000611.png,88
data/crocodile/crocodylus_niloticus_s_000534.png,27
data/crocodile/nile_crocodile_s_000478.png,27
data/turtle/sea_turtle_s_000907.png,93
data/bee/black_bee_s_000483.png,6
data/plate/dessert_plate_s_000158.png,61
data/camel/arabian_camel_s_001459.png,15
data/shrew/sorex_araneus_s_000180.png,74
data/cattle/bos_taurus_s_000343.png,19
data/orange/sweet_orange_s_000004.png,53
data/streetcar/streetcar_s_000981.png,81
data/forest/forest_s_001328.png,33
data/fox/red_fox_s_000653.png,34
data/ray/stingray_s_000028.png,67
data/tulip/tulip_s_000334.png,92
data/television/tv_s_000973.png,87
data/man/adam_s_002320.png,46
data/tank/armoured_combat_vehicle_s_000309.png,85
data/leopard/leopard_s_000750.png,42
data/couch/couch_s_000418.png,25
data/orchid/orchid_s_001749.png,54
data/man/adam_s_002435.png,46
data/man/man_s_000493.png,46
data/dinosaur/ankylosaurus_s_000108.png,29
data/woman/black_woman_s_001197.png,98
data/tulip/lady_tulip_s_000201.png,92
data/streetcar/tram_s_000354.png,81
data/mouse/mus_musculus_s_001013.png,50
data/bowl/bowl_s_002620.png,10
data/aquarium_fish/cichlid_s_002150.png,1
data/caterpillar/tussock_caterpillar_s_000494.png,18
data/woman/black_woman_s_000148.png,98
data/clock/alarm_clock_s_000829.png,22
data/mountain/mountain_s_000217.png,49
data/skyscraper/skyscraper_s_000770.png,76
data/cloud/cirrostratus_s_000652.png,23
data/orange/temple_orange_s_000054.png,53
data/hamster/hamster_s_000770.png,36
data/bus/bus_s_000207.png,13
data/fox/red_fox_s_000957.png,34
data/sea/adriatic_sea_s_000963.png,71
data/fox/red_fox_s_001607.png,34
data/castle/castle_s_001419.png,17
data/butterfly/mourning_cloak_s_000135.png,14
data/telephone/telephone_set_s_000056.png,86
data/road/access_road_s_000339.png,68
data/girl/little_girl_s_000024.png,35
data/crab/dungeness_crab_s_000140.png,26
data/ray/stingray_s_001628.png,67
data/plain/serengeti_s_002604.png,60
data/woman/black_woman_s_000724.png,98
data/rose/rose_s_001816.png,70
data/kangaroo/macropus_giganteus_s_000086.png,38
data/keyboard/computer_keyboard_s_002070.png,39
data/lizard/lizard_s_001016.png,44
data/lamp/discharge_lamp_s_001273.png,40
data/train/train_s_000134.png,90
data/road/route_s_001364.png,68
data/castle/castle_s_003158.png,17
data/train/railroad_train_s_000856.png,90
data/cattle/cows_s_001290.png,19
data/flatfish/halibut_s_000441.png,32
data/chimpanzee/chimpanzee_s_002185.png,21
data/oak_tree/oak_tree_s_001683.png,52
data/girl/young_lady_s_000760.png,35
data/bus/minibus_s_000036.png,13
data/caterpillar/caterpillar_s_001270.png,18
data/lawn_mower/hand_mower_s_000016.png,41
data/lion/lion_s_000266.png,43
data/cattle/cattle_s_000307.png,19
data/pine_tree/pine_tree_s_002352.png,59
data/rocket/icbm_s_000628.png,69
data/lobster/lobster_s_000250.png,45
data/bear/bear_s_001171.png,3
data/elephant/indian_elephant_s_000858.png,31
data/spider/argiope_aurantia_s_000415.png,79
data/rose/rose_s_000532.png,70
data/shrew/neomys_fodiens_s_000003.png,74
data/spider/spider_s_002477.png,79
data/tank/tank_s_000638.png,85
data/apple/red_delicious_s_002221.png,0
data/bridge/lift_bridge_s_000007.png,12
data/television/television_s_000553.png,87
data/skyscraper/skyscraper_s_000861.png,76
data/forest/wood_s_001239.png,33
data/orange/navel_orange_s_000458.png,53
data/beaver/castor_canadensis_s_000352.png,4
data/pine_tree/pinus_edulis_s_000445.png,59
data/cockroach/cockroach_s_002469.png,24
data/motorcycle/motorcycle_s_002236.png,48
data/apple/golden_delicious_s_000296.png,0
data/trout/trout_s_000836.png,91
data/woman/black_woman_s_001146.png,98
data/oak_tree/quercus_rubra_s_001318.png,52
data/chimpanzee/chimpanzee_s_001281.png,21
data/willow_tree/willow_tree_s_001022.png,96
data/beetle/ladybug_s_000712.png,7
data/couch/couch_s_001733.png,25
data/woman/eve_s_000094.png,98
data/possum/possum_s_001973.png,64
data/lion/panthera_leo_s_000971.png,43
data/pear/pear_s_001436.png,57
data/baby/infant_s_000239.png,2
data/otter/otter_s_001790.png,55
data/otter/lutra_canadensis_s_000248.png,55
data/ray/stingray_s_001752.png,67
data/table/table_s_002725.png,84
data/house/boarding_house_s_001205.png,37
data/tulip/tulip_s_001533.png,92
data/mountain/mount_s_002666.png,49
data/apple/red_delicious_s_001405.png,0
data/baby/infant_s_000019.png,2
data/woman/black_woman_s_001073.png,98
data/shrew/manual-shrew034.png,74
data/oak_tree/quercus_shumardii_s_000026.png,52
data/tank/army_tank_s_001341.png,85
data/skyscraper/skyscraper_s_000360.png,76
data/orange/valencia_orange_s_000359.png,53
data/lobster/lobster_s_002084.png,45
data/otter/river_otter_s_000666.png,55
data/trout/rainbow_trout_s_001699.png,91
data/lizard/banded_gecko_s_000385.png,44
data/mushroom/mushroom_s_002085.png,51
data/porcupine/porcupine_s_000752.png,63
data/shark/mako_shark_s_000872.png,73
data/baby/infant_s_000276.png,2
data/raccoon/raccoon_s_002497.png,66
data/pine_tree/pine_tree_s_000927.png,59
data/maple_tree/silver_maple_s_000886.png,47
data/boy/male_child_s_000700.png,11
data/tractor/tractor_s_001630.png,89
data/bicycle/cycle_s_001735.png,8
data/elephant/indian_elephant_s_000008.png,31
data/house/house_s_001010.png,37
data/tractor/bulldozer_s_000384.png,89
data/train/railroad_train_s_000205.png,90
data/bridge/drawbridge_s_001810.png,12
data/sweet_pepper/bell_pepper_s_000988.png,83
data/raccoon/racoon_s_000125.png,66
data/rose/rose_s_001037.png,70
data/sweet_pepper/sweet_pepper_s_000895.png,83
data/bear/bear_cub_s_000460.png,3
data/trout/trout_s_001567.png,91
data/television/television_s_000311.png,87
data/lion/king_of_beasts_s_001196.png,43
data/bowl/bowl_s_002092.png,10
data/can/beer_can_s_000109.png,16
data/wardrobe/armoire_s_000085.png,94
data/trout/trout_s_002250.png,91
data/bear/brown_bear_s_000026.png,3
data/hamster/hamster_s_000282.png,36
data/ray/eagle_ray_s_000137.png,67
data/motorcycle/motorcycle_s_002291.png,48
data/pine_tree/pine_tree_s_000798.png,59
data/spider/spider_s_002495.png,79
data/spider/barn_spider_s_000589.png,79
data/cattle/cows_s_000080.png,19
data/boy/boy_s_002179.png,11
data/possum/possum_s_000465.png,64
data/palm_tree/palm_tree_s_001305.png,56
data/worm/nematode_worm_s_000060.png,99
data/bowl/fish_bowl_s_000009.png,10
data/lion/king_of_beasts_s_001668.png,43
data/mountain/mount_s_002861.png,49
data/tiger/tiger_s_000289.png,88
data/skyscraper/twin_towers_s_001060.png,76
data/apple/yellow_delicious_s_000147.png,0
data/television/television_s_002259.png,87
data/hamster/syrian_hamster_s_000397.png,36
data/chimpanzee/chimpanzee_s_000878.png,21
data/rocket/rocket_s_000623.png,69
data/shark/mako_shark_s_001016.png,73
data/orange/orange_s_000752.png,53
data/bee/bee_s_000544.png,6
data/bee/black_bee_s_000115.png,6
data/kangaroo/wallaby_s_000266.png,38
data/bicycle/bike_s_000129.png,8
data/kangaroo/wallaby_s_000236.png,38
data/keyboard/computer_keyboard_s_001994.png,39
data/ray/stingray_s_000309.png,67
data/sea/adriatic_sea_s_001569.png,71
data/rose/rosebush_s_000884.png,70
data/mountain/alp_s_000313.png,49
data/aquarium_fish/cichlid_s_000533.png,1
data/skunk/skunk_s_002693.png,75
data/chimpanzee/chimpanzee_s_000798.png,21
data/bicycle/safety_bicycle_s_000207.png,8
data/shrew/sorex_araneus_s_000005.png,74
data/tulip/tulip_s_001803.png,92
data/wolf/gray_wolf_s_002179.png,97
data/willow_tree/willow_tree_s_001683.png,96
data/table/breakfast_table_s_000907.png,84
data/elephant/elephant_s_000875.png,31
data/squirrel/squirrel_s_001968.png,80
data/bowl/bowl_s_000368.png,10
data/bee/honeybee_s_000470.png,6
data/dolphin/atlantic_bottlenose_dolphin_s_000190.png,30
data/raccoon/raccoon_s_000873.png,66
data/plain/field_s_002382.png,60
data/pickup_truck/pickup_truck_s_001411.png,58
data/chair/wing_chair_s_000567.png,20
data/possum/opossum_s_002548.png,64
data/train/car_train_s_001290.png,90
data/bottle/soda_bottle_s_001693.png,9
data/squirrel/squirrel_s_001969.png,80
data/house/boardinghouse_s_001004.png,37
data/bus/minibus_s_000097.png,13
data/bus/school_bus_s_001505.png,13
data/tiger/panthera_tigris_s_000759.png,88
data/tiger/tiger_s_000849.png,88
data/lamp/lamp_s_001990.png,40
data/orchid/orchid_s_000751.png,54
data/willow_tree/golden_willow_s_000726.png,96
data/palm_tree/areca_s_001079.png,56
data/lizard/iguana_s_000586.png,44
data/woman/black_woman_s_001444.png,98
data/sunflower/sunflower_s_000158.png,82
data/dolphin/common_dolphin_s_000030.png,30
data/bear/bear_s_001871.png,3
data/oak_tree/english_oak_s_000120.png,52
data/can/soda_can_s_001389.png,16
data/rose/rose_s_000066.png,70
data/elephant/elephant_s_002247.png,31
data/bowl/bowl_s_001171.png,10
data/motorcycle/motorcycle_s_001565.png,48
data/tiger/tiger_s_000960.png,88
data/beaver/castor_fiber_s_000660.png,4
data/bee/apis_mellifera_s_000310.png,6
data/apple/red_delicious_s_001572.png,0
data/tulip/tulip_s_000253.png,92
data/ray/guitarfish_s_000414.png,67
data/chair/chair_s_002466.png,20
data/crab/dungeness_crab_s_000012.png,26
data/can/soda_can_s_001409.png,16
data/snail/brown_snail_s_000118.png,77
data/oak_tree/quercus_virginiana_s_000100.png,52
data/hamster/syrian_hamster_s_000494.png,36
data/caterpillar/caterpillar_s_000928.png,18
data/sunflower/sunflower_s_000683.png,82
data/ray/stingray_s_000101.png,67
data/lobster/maine_lobster_s_000116.png,45
data/bowl/fishbowl_s_000904.png,10
data/snail/helix_pomatia_s_000832.png,77
data/otter/lutra_canadensis_s_000388.png,55
data/willow_tree/salix_alba_s_000105.png,96
data/bus/minibus_s_000427.png,13
data/chair/reclining_chair_s_001304.png,20
data/bus/minibus_s_000917.png,13
data/tulip/tulip_s_000691.png,92
data/snail/snail_s_000264.png,77
data/worm/nematode_s_000858.png,99
data/tulip/dwarf_tulip_s_000019.png,92
data/tractor/bulldozer_s_000538.png,89
data/rabbit/rabbit_ears_s_001533.png,65
data/lion/king_of_beasts_s_000220.png,43
data/maple_tree/sugar_maple_s_000203.png,47
data/sweet_pepper/bell_pepper_s_000334.png,83
data/dolphin/dolphin_s_000126.png,30
data/oak_tree/quercus_rubra_s_001018.png,52
data/spider/spider_s_002428.png,79
data/camel/dromedary_s_001407.png,15
data/maple_tree/maple_s_000711.png,47
data/can/beer_can_s_000306.png,16
data/baby/baby_s_000449.png,2
data/elephant/rogue_elephant_s_000302.png,31
data/leopard/leopard_s_000817.png,42
data/willow_tree/willow_tree_s_002529.png,96
data/tractor/bulldozer_s_000293.png,89
data/mountain/mountain_s_000161.png,49
data/bed/built_in_bed_s_000729.png,5
data/mushroom/verpa_s_001078.png,51
data/chimpanzee/chimpanzee_s_000831.png,21
data/clock/alarm_clock_s_000934.png,22
data/orange/navel_orange_s_001456.png,53
data/cattle/cattle_s_000460.png,19
data/house/house_s_001392.png,37
data/maple_tree/sugar_maple_s_000143.png,47
data/wardrobe/wardrobe_s_000630.png,94
data/caterpillar/caterpillar_s_000656.png,18
data/hamster/syrian_hamster_s_000098.png,36
data/flatfish/yellowtail_flounder_s_000182.png,32
data/bear/bear_cub_s_001628.png,3
data/telephone/desk_phone_s_000305.png,86
data/elephant/elephant_s_002072.png,31
data/can/coffee_can_s_002174.png,16
data/crocodile/crocodile_s_000201.png,27
data/hamster/hamster_s_002247.png,36
data/butterfly/butterfly_s_001025.png,14
data/bed/bed_s_001795.png,5
data/road/access_road_s_001516.png,68
data/otter/river_otter_s_000549.png,55
data/maple_tree/acer_saccharum_s_000838.png,47
data/motorcycle/motorcycle_s_001385.png,48
data/bee/bee_s_001454.png,6
data/trout/trout_s_001105.png,91
data/willow_tree/willow_tree_s_002214.png,96
data/bed/bed_s_001457.png,5
data/boy/male_child_s_000680.png,11
data/flatfish/halibut_s_000661.png,32
data/seal/fur_seal_s_000064.png,72
data/pine_tree/pine_tree_s_000820.png,59
data/lamp/lamp_s_001713.png,40
data/can/soda_can_s_001262.png,16
data/raccoon/racoon_s_000185.png,66
data/sunflower/sunflower_s_002006.png,82
data/elephant/elephant_s_000358.png,31
data/lion/panthera_leo_s_000691.png,43
data/wardrobe/wardrobe_s_000530.png,94
data/cattle/bos_taurus_s_000018.png,19
data/castle/buckingham_palace_s_001561.png,17
data/willow_tree/willow_tree_s_002540.png,96
data/squirrel/tree_squirrel_s_001613.png,80
data/lizard/gecko_s_000378.png,44
data/plate/saucer_s_001442.png,61
data/bus/bus_s_002821.png,13
data/train/train_s_000508.png,90
data/turtle/sea_turtle_s_002009.png,93
data/skunk/mephitis_mephitis_s_000365.png,75
data/seal/fur_seal_s_000116.png,72
data/road/main_road_s_000312.png,68
data/telephone/telephone_set_s_001058.png,86
data/bus/bus_s_000046.png,13
data/butterfly/mourning_cloak_s_000524.png,14
data/dolphin/common_dolphin_s_000512.png,30
data/pear/bartlett_pear_s_000439.png,57
data/rose/rose_s_002105.png,70
data/mountain/alp_s_002455.png,49
data/lobster/maine_lobster_s_000379.png,45
data/poppy/poppy_s_001139.png,62
data/whale/right_whale_s_000136.png,95
data/elephant/elephant_s_001488.png,31
data/crab/crab_s_001688.png,26
data/beetle/beetle_s_001637.png,7
data/can/soda_can_s_000250.png,16
data/castle/castle_s_000451.png,17
data/spider/barn_spider_s_000019.png,79
data/woman/white_woman_s_000032.png,98
data/rose/mountain_rose_s_001080.png,70
data/skunk/striped_skunk_s_000492.png,75
data/bee/apis_mellifera_s_000900.png,6
data/forest/forest_s_000676.png,33
data/hamster/syrian_hamster_s_001095.png,36
data/snail/snail_s_002045.png,77
data/streetcar/streetcar_s_002133.png,81
data/leopard/leopard_s_000931.png,42
data/sweet_pepper/bell_pepper_s_000962.png,83
data/beetle/beetle_s_001803.png,7
data/snake/hognose_snake_s_000334.png,78
data/mushroom/mushroom_s_002379.png,51
data/tractor/bulldozer_s_000871.png,89
data/beetle/ladybug_s_000286.png,7
data/pear/bosc_s_001831.png,57
data/rocket/guided_missile_s_001445.png,69
data/spider/argiope_aurantia_s_000518.png,79
data/bee/honeybee_s_000331.png,6
data/beetle/beetle_s_002002.png,7
data/can/soda_can_s_000077.png,16
data/lobster/lobster_s_001024.png,45
data/house/bungalow_s_000150.png,37
data/bed/camp_bed_s_000102.png,5
data/leopard/panthera_pardus_s_000295.png,42
data/telephone/telephone_s_001403.png,86
data/cattle/oxen_s_002008.png,19
data/squirrel/squirrel_s_001450.png,80
data/train/railroad_train_s_000938.png,90
data/worm/ribbon_worm_s_000184.png,99
data/tulip/tulip_s_000040.png,92
data/sea/adriatic_s_000392.png,71
data/telephone/desk_phone_s_000137.png,86
data/cattle/cows_s_002074.png,19
data/porcupine/hedgehog_s_000135.png,63
data/oak_tree/quercus_agrifolia_s_000104.png,52
data/cloud/cirrocumulus_s_000195.png,23
data/shrew/water_shrew_s_000478.png,74
data/television/television_s_000828.png,87
data/whale/right_whale_s_000938.png,95
data/crocodile/crocodile_s_002490.png,27
data/lobster/lobster_s_002108.png,45
data/skunk/skunk_s_002714.png,75
data/cup/goblet_s_001015.png,28
data/train/car_train_s_002188.png,90
data/skyscraper/twin_towers_s_002096.png,76
data/bear/bear_cub_s_000035.png,3
data/cattle/bos_taurus_s_000082.png,19
data/man/adam_s_002577.png,46
data/wardrobe/wardrobe_s_001670.png,94
data/possum/possum_s_000312.png,64
data/rose/rose_s_001402.png,70
data/butterfly/mourning_cloak_s_000076.png,14
data/flatfish/turbot_s_000173.png,32
data/tractor/bulldozer_s_000758.png,89
data/pickup_truck/pickup_s_001180.png,58
data/shrew/sorex_araneus_s_000017.png,74
data/skunk/striped_skunk_s_000410.png,75
data/trout/rainbow_trout_s_000638.png,91
data/bowl/bowl_s_001096.png,10
data/sweet_pepper/bell_pepper_s_000998.png,83
data/keyboard/computer_keyboard_s_000548.png,39
data/can/soda_can_s_000103.png,16
data/lizard/common_iguana_s_000307.png,44
data/road/byway_s_000110.png,68
data/keyboard/keyboard_s_001529.png,39
data/orange/bitter_orange_tree_s_000022.png,53
data/fox/red_fox_s_000433.png,34
data/couch/sofa_s_000097.png,25
data/palm_tree/date_palm_s_000905.png,56
data/bicycle/bicycle_s_002725.png,8
data/television/television_s_002100.png,87
data/aquarium_fish/goldfish_s_000439.png,1
data/camel/camel_s_000704.png,15
data/apple/macoun_s_001095.png,0
data/cattle/bos_taurus_s_000264.png,19
data/raccoon/raccoon_s_001989.png,66
data/porcupine/porcupine_s_000300.png,63
data/maple_tree/acer_saccharum_s_000410.png,47
data/bowl/bowl_s_001292.png,10
data/pickup_truck/pickup_truck_s_001449.png,58
data/train/railroad_train_s_001671.png,90
data/shrew/neomys_fodiens_s_000005.png,74
data/elephant/indian_elephant_s_000837.png,31
data/kangaroo/kangaroo_s_002388.png,38
data/cup/goblet_s_001424.png,28
data/apple/northern_spy_s_000147.png,0
data/tank/tank_s_000021.png,85
data/cup/goblet_s_001056.png,28
data/man/adam_s_001276.png,46
data/lobster/lobster_s_001164.png,45
data/fox/red_fox_s_000482.png,34
data/boy/boy_s_001579.png,11
data/apple/red_delicious_s_001203.png,0
data/leopard/panthera_pardus_s_001100.png,42
data/whale/whale_s_000023.png,95
data/skyscraper/skyscraper_s_001523.png,76
data/shark/mako_shark_s_000368.png,73
data/can/tin_can_s_001722.png,16
data/mouse/harvest_mouse_s_000324.png,50
data/mouse/harvest_mouse_s_000197.png,50
data/shark/mako_shark_s_000043.png,73
data/skyscraper/skyscraper_s_001409.png,76
data/raccoon/raccoon_s_000574.png,66
data/sunflower/sunflower_s_001780.png,82
data/train/boat_train_s_000465.png,90
data/rocket/ballistic_missile_s_000680.png,69
data/palm_tree/areca_s_000073.png,56
data/pear/pear_s_002032.png,57
data/plain/nullarbor_plain_s_000698.png,60
data/bridge/drawbridge_s_001554.png,12
data/kangaroo/wallaby_s_000084.png,38
data/sweet_pepper/sweet_pepper_s_000126.png,83
data/squirrel/squirrel_s_000988.png,80
data/couch/sofa_s_001033.png,25
data/bus/school_bus_s_000174.png,13
data/motorcycle/motorcycle_s_001370.png,48
data/rose/rose_s_000545.png,70
data/lizard/gecko_s_000404.png,44
data/trout/rainbow_trout_s_000353.png,91
data/turtle/turtle_s_000057.png,93
data/aquarium_fish/cichlid_s_001245.png,1
data/chimpanzee/chimpanzee_s_001600.png,21
data/road/route_s_002287.png,68
data/bowl/bowl_s_000615.png,10
data/worm/planarian_s_000428.png,99
data/cattle/bos_taurus_s_000286.png,19
data/tank/army_tank_s_000818.png,85
data/bicycle/safety_bicycle_s_001639.png,8
data/caterpillar/caterpillar_s_001442.png,18
data/sunflower/sunflower_s_001266.png,82
data/clock/clock_s_002354.png,22
data/chair/lounge_chair_s_000685.png,20
data/bear/bear_cub_s_002110.png,3
data/rose/rose_s_001019.png,70
data/sweet_pepper/bell_pepper_s_000416.png,83
data/elephant/indian_elephant_s_000192.png,31
data/bed/bed_s_001392.png,5
data/porcupine/hedgehog_s_001296.png,63
data/boy/male_child_s_001399.png,11
data/skyscraper/skyscraper_s_001034.png,76
data/seal/seal_s_000239.png,72
data/skunk/striped_skunk_s_000428.png,75
data/cockroach/cockroach_s_002399.png,24
data/spider/argiope_aurantia_s_000063.png,79
data/pickup_truck/pickup_s_000309.png,58
data/clock/clock_s_000206.png,22
data/shark/shark_s_001594.png,73
data/lamp/lamp_s_002020.png,40
data/shark/shortfin_mako_s_000167.png,73
data/whale/whale_s_000277.png,95
data/whale/whale_s_001915.png,95
data/caterpillar/cankerworm_s_000254.png,18
data/spider/spider_s_001521.png,79
data/flatfish/lemon_sole_s_000050.png,32
data/poppy/poppy_s_002706.png,62
data/fox/red_fox_s_001524.png,34
data/bridge/footbridge_s_000056.png,12
data/dinosaur/edmontonia_s_000314.png,29
data/dolphin/delphinus_delphis_s_000239.png,30
data/lobster/lobster_s_001900.png,45
data/snail/snail_s_000951.png,77
data/cattle/bos_taurus_s_000429.png,19
data/girl/girl_s_000242.png,35
data/aquarium_fish/goldfish_s_000902.png,1
data/rocket/ballistic_missile_s_001131.png,69
data/tank/tank_s_000352.png,85
data/cup/cup_s_001693.png,28
data/turtle/sea_turtle_s_002125.png,93
data/motorcycle/minibike_s_000801.png,48
data/flatfish/plaice_s_000528.png,32
data/sunflower/sunflower_s_001255.png,82
data/bed/bed_s_002764.png,5
data/poppy/poppy_s_002436.png,62
data/sea/sea_s_000302.png,71
data/tank/tank_s_000655.png,85
data/tulip/tulip_s_001307.png,92
data/skunk/skunk_s_001107.png,75
data/dolphin/common_dolphin_s_000497.png,30
data/dinosaur/ankylosaurus_s_001472.png,29
data/dinosaur/ankylosaurus_s_001646.png,29
data/willow_tree/red_willow_s_000111.png,96
data/woman/eve_s_000025.png,98
data/whale/fin_whale_s_000509.png,95
data/dinosaur/stegosaurus_s_001997.png,29
data/camel/camel_s_002128.png,15
data/palm_tree/date_palm_s_000198.png,56
data/lizard/iguana_s_000299.png,44
data/skunk/manual-skunk017.png,75
data/bicycle/velocipede_s_000369.png,8
data/aquarium_fish/carassius_auratus_s_000644.png,1
data/sea/adriatic_sea_s_000189.png,71
data/beaver/castor_fiber_s_000446.png,4
data/butterfly/butterfly_s_000844.png,14
data/raccoon/raccoon_s_000547.png,66
data/chimpanzee/chimpanzee_s_000131.png,21
data/bottle/beer_bottle_s_001721.png,9
data/oak_tree/turkey_oak_s_000097.png,52
data/cockroach/oriental_cockroach_s_001469.png,24
data/motorcycle/minibike_s_001072.png,48
